ownerid,parcelid,name,address1,address2,city,StateCode,PostalCode,CountryCode,DateAcquired,OwnDoc,SalePrice,Status,Instrument,InstrumentType,url,sortdate
16098790,456798,O.I.C. HOMES AT 62 CREIGHTON,909 THOMAS AVE #D,,NASHVILLE,TN,37216,US,9/13/21,MA-20210917 0125504,,Active,MA-20210917 0125504,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109170125504,1.63E+12
16099032,456708,O.I.C. CITY BLUFFS TOWNHOMES,1400 5TH AVE N,,NASHVILLE,TN,37208,US,9/13/21,MA-20210916 0124394,0,Inactive,MA-20210916 0124394,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109160124394,1.63E+12
16100264,457456,O.I.C. 1218 JACKSON STREET TOWNHOMES,12 MIDDLETON ST,,NASHVILLE,TN,37210,US,9/13/21,MA-20210927 0129274,,Active,MA-20210927 0129274,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109270129274,1.63E+12
16097782,456661,O.I.C. ONETHOUSANDTHREE DRUMMOND DRIVE,10003 DRUMMOND DR,,NASHVILLE,TN,37211,US,9/10/21,MA-20210913 0122300,,Active,MA-20210913 0122300,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109130122300,1.63E+12
16108103,458302,O.I.C. FLOR DE FLORA MAXWELL,1208 3RD AVE S 7,,NASHVILLE,TN,37210,US,9/10/21,MA-20210914 0123229,0,Active,MA-20210914 0123229,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109140123229,1.63E+12
16097776,456658,O.I.C. COTTAGES AT 900 CAHAL,1728 14TH AVE N,,NASHVILLE,TN,37208,US,9/9/21,MA-20210913 0121991,,Active,MA-20210913 0121991,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109130121991,1.63E+12
16097921,456667,O.I.C. 1713 CASS STREET HOMES,4525 HARDING RD STE 257,,NASHVILLE,TN,37205,US,9/9/21,MA-20210914 0122662,0,Active,MA-20210914 0122662,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109140122662,1.63E+12
16097318,456524,O.I.C. TWOTWELVE QUEEN AVENUE,212 C QUEEN AVE,,NASHVILLE,TN,37207,US,9/8/21,MA-20210910 0121593,0,Active,MA-20210910 0121593,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109100121593,1.63E+12
16097909,456529,O.I.C. HOMES AT 3208 RESHA LANE,209 WOODFORD PL,,NASHVILLE,TN,37215,US,9/8/21,MA-20210910 0121594,,Active,MA-20210910 0121594,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109100121594,1.63E+12
16097304,456518,O.I.C. THE HOMES AT 561 CROLEY DRIVE,6780 AUTUMNWOOD DR,,NASHVILLE,TN,37220,US,9/7/21,MA-20210910 0121428,,Active,MA-20210910 0121428,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109100121428,1.63E+12
16098786,456795,O.I.C. HOMES AT 4202 COLORADO AVENUE AM,2845 KENWAY RD,,NASHVILLE,TN,37215,US,9/7/21,MA-20210917 0125089,0,Active,MA-20210917 0125089,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109170125089,1.63E+12
16098294,456671,O.I.C. DOUGLAS TOWNHOMES,PO BOX 78587,,NASHVILLE,TN,37207,US,9/3/21,MA-20210903 0119174,,Active,MA-20210903 0119174,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109030119174,1.63E+12
16096740,456356,O.I.C. 1409A & 1409B LITTON AVE TOWNHOME,319 PLUS PARK BLVD #200,,NASHVILLE,TN,37217,US,9/1/21,MA-20210903 0118785,,Active,MA-20210903 0118785,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109030118785,1.63E+12
16096751,456365,O.I.C. HOMES AT WHITE BRIDGE PIKE,290 ED HARRIS RD,,ASHLAND CITY,TN,37015,US,9/1/21,MA-20210903 0119017,,Active,MA-20210903 0119017,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109030119017,1.63E+12
14962794,455617,O.I.C. 2404 LLOYD AVE HOMES,42 JONES CIR,,OLD HICKORY,TN,37138,US,8/31/21,MA-20210804 0104976,0,Active,MA-20210804 0104976,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108040104976,1.63E+12
16091852,456301,O.I.C. HOMES AT 2150 SADLER AVENUE,637 NEVINS PL,,NASHVILLE,TN,37210,US,8/31/21,MA-20210831 0117249,0,Active,MA-20210831 0117249,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108310117249,1.63E+12
16091848,456298,O.I.C. HERMITAGE POINT COTTAGES AMENDED,106 MISSION CT STE 604B,,FRANKLIN,TN,37067,US,8/30/21,MA-20210831 0117188,0,Active,MA-20210831 0117188,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108310117188,1.63E+12
16091857,456304,O.I.C. HOMES AT 2109 MARTHA,101 CREEKSIDE XING #1700195,,BRENTWOOD,TN,37027,US,8/30/21,MA-20210831 0117250,0,Active,MA-20210831 0117250,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108310117250,1.63E+12
16096730,456353,O.I.C. 939 SPAIN AVENUE TOWNHOMES,4219 HILLSBORO RD STE 332,,NASHVILLE,TN,37215,US,8/30/21,MA-20210903 0118788,0,Active,MA-20210903 0118788,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109030118788,1.63E+12
16096744,456359,O.I.C. RESIDENCES AT 612 EASTBORO,541 STEVENSON ST,,NASHVILLE,TN,37209,US,8/30/21,MA-20210803 0118955,,Active,MA-20210803 0118955,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108030118955,1.63E+12
16096849,456369,O.I.C. TWENTYTWO TWENTY MONTICELLO DRIVE,2220 MONTICELLO DR,,NASHVILLE,TN,37207,US,8/30/21,MA-20210907 0119384,0,Active,MA-20210907 0119384,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109070119384,1.63E+12
16098151,456362,O.I.C. RESIDENCES AT 614 EASTBORO,541 STEVENSON ST,,NASHVILLE,TN,37209,US,8/30/21,MA-20210903 0118956,,Active,MA-20210903 0118956,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109030118956,1.63E+12
16098518,456681,O.I.C. 204 QUEEN AVENUE TOWNHOMES,4106 GALLATIN PIKE,,NASHVILLE,TN,37216,US,8/30/21,MA-20210916 0124768,0,Active,MA-20210916 0124768,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109160124768,1.63E+12
16100742,457514,O.I.C. 1523 DUGGER DRIVE HOMES AMENDED,5001 PLAZA ON THE LAKE STE 200,,AUSTIN,TX,78746,US,8/30/21,MA-20210924 0128608,0,Active,MA-20210924 0128608,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109240128608,1.63E+12
14920759,453465,O.I.C. HOMES AT 427 TONEY ROAD,355 HAZEL AVE,,SAINT LOUIS,MO,63119,US,8/29/21,MA-20210331 0042324,0,Active,MA-20210331 0042324,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202103310042324,1.63E+12
14966511,456128,O.I.C. HOMES AT LELLYETT STREET,2321 WINFORD AVE,,NASHVILLE,TN,37211,US,8/27/21,MA-20210930 0116355,0,Active,MA-20210930 0116355,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109300116355,1.63E+12
16091971,456310,O.I.C. ONETHOUSANDTWENTYNINE SOUTHSIDE C,4825 TROUSDLAE DR STE 231,,NASHVILLE,TN,37220,US,8/27/21,MA-20210901 0117927,0,Active,MA-20210901 0117927,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109010117927,1.63E+12
16091975,456314,O.I.C. SEVENSIXTEEN SOUTH THIRTEENTH ST,4825 TROUSDALE DR S-231,,NASHVILLE,TN,37220,US,8/27/21,MA-20210901 0117932,0,Active,MA-20210901 0117932,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109010117932,1.63E+12
16099949,457280,O.I.C. HOMES AT 6414 EDSEL DR,PO BOX 159342,,NASHVILLE,TN,37215,US,8/27/21,MA-20210924 0128329,0,Active,MA-20210924 0128329,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109240128329,1.63E+12
14966268,456054,O.I.C. HOMES AT 5519 & 5521 KENDALL DR,4404 A WESTLAWN DR,,NASHVILLE,TN,37209,US,8/26/21,MA-20210827 0115877,0,Active,MA-20210827 0115877,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108270115877,1.63E+12
14966501,456120,O.I.C. PROXIMITY,425 HUEHL RD STE 18,,NORTHBROOK,IL,60062,US,8/26/21,MA-20210830 0116796,0,Inactive,MA-20210830 0116796,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108300116796,1.63E+12
14966518,456131,O.I.C. 2405 B CHAPMAN DRIVE TOWNHOMES,11201 SW 1ST ST,,FORT LAUDERDALE,FL,33325,US,8/26/21,MA-20210830 0116460,0,Active,MA-20210830 0116460,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108300116460,1.63E+12
14966090,456048,O.I.C. 111 SADLER COURT TOWNHOMES,1601 15TH AVE S,,NASHVILLE,TN,37212,US,8/25/21,MA-20210826 0115099,0,Active,MA-20210826 0115099,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108260115099,1.63E+12
14966275,456057,O.I.C. 605 JAMES AVENUE COMMONS,650 WEDGEWOOD AVE,,NASHVILLE,TN,37203,US,8/25/21,MA-20210827 0115904,0,Active,MA-20210827 0115904,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108270115904,1.63E+12
16091968,456307,O.I.C. 1504 DUGGER DRIVE COTTAGES,6121 NOLENSVILLE PIKE,,NASHVILLE,TN,37211,US,8/25/21,MA-20210901 0117758,0,Active,MA-20210901 0117758,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109010117758,1.63E+12
16092192,456319,O.I.C. HOMES AT ELEVATE WEST I,500 CREATIVE WAY #26,,MADISON,TN,37115,US,8/25/21,MA-20210902 0118323,0,Active,MA-20210902 0118323,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109020118323,1.63E+12
16092195,456322,O.I.C. HOMES AT ELEVATE WEST II,500 CREATIVE WAY #26,,MADISON,TN,37115,US,8/25/21,MA-20210902 0118324,0,Active,MA-20210902 0118324,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109020118324,1.63E+12
16092199,456325,O.I.C. HOMES AT WHITE BRIDGE PIKE,500 CREATIVE WAY #26,,MADISON,TN,37115,US,8/25/21,MA-20210902 0118369,0,Active,MA-20210902 0118369,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109020118369,1.63E+12
16097789,456664,O.I.C. 913 MARILYN ROAD COMMONS,4404 SUNNYBROOKE DR,,NASHVILLE,TN,37205,US,8/25/21,MA-20210913 0122584,,Active,MA-20210913 0122584,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109130122584,1.63E+12
14965929,456045,O.I.C. 1711 ALLISON PLACE AMENDED,127 SE PARKWAY CT,,FRANKLIN,TN,37064,US,8/24/21,MA-20210825 0115000,0,Active,MA-20210825 0115000,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108250115000,1.63E+12
14966526,456134,O.I.C. SIXTHOUSANDTWOHUNDREDFIVE FREEDOM,4018 VALLEY RD,,NASHVILLE,TN,37205,US,8/24/21,MA-20210830 0116855,0,Active,MA-20210830 0116855,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108300116855,1.63E+12
14966531,456137,O.I.C. FOURTEEN THIRTEEN PRESTON DRIVE,1413 PRESTON DR,,NASHVILLE,TN,37206,US,8/24/21,MA-20210830 0116856,0,Active,MA-20210830 0116856,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108300116856,1.63E+12
14965866,456039,O.I.C. HOMES AT 5814 CARL,5814 CARL PL,,NASHVILLE,TN,37209,US,8/23/21,MA-20210825 0114726,0,Active,MA-20210825 0114726,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108250114726,1.63E+12
14964947,455968,O.I.C. 537 STEVENSON STREET TOWNHOMES,6209 VOSSWOOD DR,,NASHVILLE,TN,37205,US,8/19/21,MA-20210819 0012399,0,Active,MA-20210819 0012399,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108190012399,1.63E+12
14965125,455977,O.I.C. HOMES AT 945 & 947 GALE LANE,4185 BELMONT PARK TER,,NASHVILLE,TN,37215,US,8/19/21,MA-20210820 0112840,0,Active,MA-20210820 0112840,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108200112840,1.63E+12
14964379,455922,O.I.C. 531 CROLEY DRIVE TOWNHOMES,307 MONTROSE CT,,FRANKLIN,TN,37069,US,8/17/21,MA-20210817 0111418,0,Active,MA-20210817 0111418,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108170111418,1.63E+12
14965168,455984,O.I.C. 5623 LENOX AVE,6039 ROBIN HILL RD,,NASHVILLE,TN,37205,US,8/17/21,MA-20210818 0111881,0,Active,MA-20210818 0111881,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108180111881,1.63E+12
14965266,455996,O.I.C. 916 DELMAS AVENUE HOMES,5001 PLAZA ON THE LAKE 200,,AUSTIN,TX,78746,US,8/17/21,MA-20210823 0113356,0,Active,MA-20210823 0113356,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108230113356,1.63E+12
14965526,456022,O.I.C. HOMES AT 1150 AND 1152 SEWANEE DR,6215 BELLE RIVE DR,,BRENTWOOD,TN,37027,US,8/17/21,MA-20210824 0114134,0,Active,MA-20210824 0114134,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108240114134,1.63E+12
14966108,456051,O.I.C. 7662 SAWYER BROWN ROAD,807 BRADFORD AVE,,NASHVILLE,TN,37204,US,8/17/21,MA-20210826 0115561,0,Active,MA-20210826 0115561,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108260115561,1.63E+12
14964247,455913,O.I.C. HOMES AT 1813 HERMOSA STREET,320 11TH AVE S APT 562,,NASHVILLE,TN,37203,US,8/16/21,MA-20210817 0110730,0,Active,MA-20210817 0110730,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108170110730,1.63E+12
14964264,455916,O.I.C. 1417 ANN ST & 2207 PENNINGTON AVE,1831 12TH AVE S STE 109,,NASHVILLE,TN,37203,US,8/16/21,MA-20210817 0110777,0,Active,MA-20210817 0110777,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108170110777,1.63E+12
14964286,455919,O.I.C. 110 46TH AVENUE NORTH TOWNHOMES,PO BOX 120855,,NASHVILLE,TN,37212,US,8/16/21,MA-20210817 0110933,0,Active,MA-20210817 0110933,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108170110933,1.63E+12
14964009,455887,O.I.C. HOMES AT 6027 AND 6029 HILL CIR,3844 S MT JULIET RD,,HERMITAGE,TN,37076,US,8/13/21,MA-20210813 0109712,0,Active,MA-20210813 0109712,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108130109712,1.63E+12
14964167,455907,O.I.C. 2609 ALPINE PARK AVENUE,PO BOX 90680,,NASHVILLE,TN,37209,US,8/13/21,MA-20210816 0110522,0,Active,MA-20210816 0110522,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108160110522,1.63E+12
14964744,455965,O.I.C. NEW CUMBERLAND LOT C,126 OXBOW LN,,NORTHFORD,CT,6472,US,8/13/21,MA-20210818 0111887,0,Active,MA-20210818 0111887,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108180111887,1.63E+12
14964022,455890,O.I.C. HOMES AT 2910 PRIMROSE CIRCLE,2715 BRANSFORD AVE,,NASHVILLE,TN,37204,US,8/12/21,MA-20210813 0109497,0,Active,MA-20210813 0109497,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108130109497,1.63E+12
16097310,456521,O.I.C. TOWNHOMES AT 1000 DODSON STREET,4056 PORT CLEBURNE LN,,HERMITAGE,TN,37076,US,8/12/21,MA-20210910 0121574,0,Active,MA-20210910 0121574,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202109100121574,1.63E+12
16097625,456596,O.I.C. CANYON RIDGE PHASE 3 AM,2925 BERRY HILL DR,,NASHVILLE,TN,37204,US,8/12/21,MA-20210831 0117403,,Active,MA-20210831 0117403,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108310117403,1.63E+12
14963779,455874,O.I.C. DOUGLAS AND DICKERSON TOWNHOMES,3370 N HAYDEN RD STE 123-521,,SCOTTSDALE,AZ,85251,US,8/11/21,MA-20210811 0108593,0,Active,MA-20210811 0108593,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108110108593,1.63E+12
14964185,455910,O.I.C. 604 ANNEX TOWNHOMES,1519 AMESBURY LN,,FRANKLIN,TN,37069,US,8/10/21,MA-20210816 0110237,0,Active,MA-20210816 0110237,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108160110237,1.63E+12
14963231,455682,O.I.C. HOMES AT PENNSYLVANIA AVENUE,637 NEVINS PL,,NOLENSVILLE,TN,37135,US,8/9/21,MA-20210809 0106724,0,Active,MA-20210809 0106724,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108090106724,1.63E+12
14963235,455685,O.I.C. HOMES AT 1017 12TH AVENUE SOUTH AMENDED,245 S WILDWOOD DR,,BRANSON,MO,65616,US,8/9/21,MA-20210809 0106726,0,Active,MA-20210809 0106726,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108090106726,1.63E+12
14963925,455881,O.I.C. HOMES AT 1314 GRANDVIEW DRIVE,959 CALDWELL LN,,NASHVILLE,TN,37204,US,8/9/21,MA-20210812 0108615,0,Active,MA-20210812 0108615,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108120108615,1.63E+12
14963223,455676,O.I.C. HOMES AT 404 ACHIEVEMENT,4301 HILLSBORO PIKE STE 300,,NASHVILLE,TN,37215,US,8/6/21,MA-20210809 0106667,0,Active,MA-20210809 0106667,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108090106667,1.63E+12
14963331,455743,O.I.C. 1705 MCKINNEY AVE COMMONS,1606 TWIN SQUARE WAY,,FRANKLIN,TN,37067,US,8/6/21,MA-20210809 0107196,0,Active,MA-20210809 0107196,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108090107196,1.63E+12
14963553,455850,O.I.C. FOURTWENTYTWO EAST PALESTINE AVEN,934 GALLATIN AVE,,NASHVILLE,TN,37206,US,8/6/21,MA-20210810 0107643,0,Active,MA-20210810 0107643,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108100107643,1.63E+12
14963253,455699,O.I.C. HOMES AT 6204 MORROW ROAD,1622 VINELAND DR,,BRENTWOOD,TN,37027,US,8/5/21,MA-20210809 0106725,0,Active,MA-20210809 0106725,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108090106725,1.63E+12
14963556,455853,EIGHTEEN-TWENTYONE FORTH AVENUE NORTH,1032 SCOVEL ST,,NASHVILLE,TN,37208,US,8/5/21,MA-20210810 0107586,0,Active,MA-20210810 0107586,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108100107586,1.63E+12
14963697,455856,O.I.C. 6317 ALAMO PLACE TOWNHOMES,2056 HICKORY BROOK DR,,HERMITAGE,TN,37076,US,8/5/21,MA-20210811 0108288,0,Active,MA-20210811 0108288,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108110108288,1.63E+12
14963931,455884,O.I.C. FIVETWENTYSIX EAST BEND AVENUE,4713 MICHIGAN AVE,,NASHVILLE,TN,37209,US,8/5/21,MA-20210812 0109234,0,Active,MA-20210812 0109234,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108120109234,1.63E+12
14963009,455664,O.I.C. THE EASON TOWNHOMES AMENDED,2305 CRUZEN ST,,NASHVILLE,TN,37211,US,8/4/21,MA-20210805 0105494,0,Active,MA-20210805 0105494,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108050105494,1.63E+12
14963013,455667,O.I.C. 2407 BRANCH STREET HOMES,1831 12TH AVE S STE 109,,NASHVILLE,TN,37203,US,8/4/21,MA-20210805 0105511,0,Active,MA-20210805 0105511,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108050105511,1.63E+12
14963024,455673,O.I.C. HOMES AT 2024 ROSEMARY LANE,5019 MOUNTVIEW PL,,BRENTWOOD,TN,37027,US,8/3/21,MA-20210805 0206882,0,Active,MA-20210805 0206882,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108050206882,1.63E+12
14962092,455560,O.I.C. 2336 OAK COURT HOMES,PO BOX 140241,,DALLAS,TX,75214,US,8/2/21,MA-20210803 0104514,0,Active,MA-20210803 0104514,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108030104514,1.63E+12
14963141,455608,O.I.C. HOMES AT 3123 HILLSIDE ROAD,3123 A HILLSIDE RD,,NASHVILLE,TN,37207,US,8/2/21,MA-20210804 0104529,0,Active,MA-20210804 0104529,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108040104529,1.63E+12
14963807,455611,O.I.C. HOMES AT 3125 HILLSIDE ROAD,355 HAZEL AVE,,SAINT LOUIS,MO,63119,US,8/2/21,MA-20210804 0104533,0,Active,MA-20210804 0104533,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108040104533,1.63E+12
14961930,455557,O.I.C. HOMES AT 1074 ARCHER STREET,PO BOX 60736,,NASHVILLE,TN,37206,US,7/30/21,MA-20210802 0103311,0,Active,MA-20210802 0103311,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108020103311,1.63E+12
14961818,455547,O.I.C. HOMES AT 3425 & 3427 VALLEY BROOK,105 WEDGEWOOD PL STE 120,,BRENTWOOD,TN,37027,US,7/29/21,MA-20210730 0102736,0,Active,MA-20210730 0102736,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202107300102736,1.63E+12
14961261,455482,O.I.C. 520 HAMILTON AVENUE,667 WEDGEWOOD AVE STE C,,NASHVILLE,TN,37203,US,7/28/21,MA-20210728 0101315,0,Active,MA-20210728 0101315,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202107280101315,1.63E+12
14961613,455538,O.I.C. WILFORD COTTAGES,2016 PULLEY PL,,NOLENSVILLE,TN,37135,US,7/28/21,MA-20210729 0102255,0,Active,MA-20210729 0102255,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202107290102255,1.63E+12
14961619,455541,O.I.C. HIGH COTTAGES,403 HIGH ST,,NASHVILLE,TN,37211,US,7/28/21,MA-20210729 0102266,0,Active,MA-20210729 0102266,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202107290102266,1.63E+12
14965155,455983,O.I.C. JOLENE ON MAIN MASTER CONDOMINIUM,7110 PEACH CT,,BRENTWOOD,TN,37027,US,7/28/21,MA-20210819 0112611,0,Active,MA-20210819 0112611,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108190112611,1.63E+12
14961324,455485,O.I.C. HOMES AT 805 N 12TH STREET,1104 FATHERLAND ST,,NASHVILLE,TN,37206,US,7/27/21,MA-20210728 0101424,0,Active,MA-20210728 0101424,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202107280101424,1.63E+12
14961343,455488,O.I.C. HOMES AT HUTTON & POLK,4404 A WESTLAWN DR,,NASHVILLE,TN,37209,US,7/27/21,MA-20210728 0101327,0,Active,MA-20210728 0101327,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202107280101327,1.63E+12
14961383,455500,O.I.C. SUMMITT AVENUE RESIDENCES I,2311 ALPINE AVE,,NASHVILLE,TN,37218,US,7/27/21,MA-20210728 0101584,0,Active,MA-20210728 0101584,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202107280101584,1.63E+12
14961386,455503,O.I.C. SUMMITT AVENUE RESIDENCES II,2311 ALPINE AVE,,NASHVILLE,TN,37218,US,7/27/21,MA-20210728 0101592,0,Active,MA-20210728 0101592,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202107280101592,1.63E+12
14961827,455553,O.I.C. HOMES AT 1421 OTAY STREET,232 ANDERSON LN,,HENDERSONVILLE,TN,37075,US,7/27/21,MA-20210730 0102625,0,Active,MA-20210730 0102625,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202107300102625,1.63E+12
14963018,455670,O.I.C. 5210 TENNESSEE AVENUE TOWNHOMES,5210 TENNESSEE AVE,,NASHVILLE,TN,37209,US,7/27/21,MA-20210805 0105685,0,Active,MA-20210805 0105685,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108050105685,1.63E+12
14963228,455679,O.I.C. SIXTEEN-THREE LITTON AVENUE AMEND,1603 LITTON AVE,,NASHVILLE,TN,37216,US,7/27/21,MA-20210809 0106732,0,Active,MA-20210809 0106732,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108090106732,1.63E+12
14963240,455689,O.I.C. SEVENTEEN-THIRTYTWO SEVENTEENTH A,1728 17TH AVE N,,NASHVILLE,TN,37208,US,7/27/21,MA-20210809 0106730,0,Active,MA-20210809 0106730,Master Deed,https://www.davidsonportal.com/gis/file.php?file=202108090106730,1.63E+12
